,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
TMEM30A,1.81789597693465e-05,0.150141943218505,0.119,0.107,0.408044930982752
NET1,1.83260500839158e-05,0.364600530143554,0.026,0.02,0.411346520183573
ZNF408,1.83455413609844e-05,0.326030454242318,0.033,0.026,0.411784021388655
CSGALNACT2,1.83490921521328e-05,0.173130153104495,0.095,0.084,0.411863722446774
PPP4R2,1.8419870357258e-05,0.152184161668926,0.142,0.129,0.413452410039014
AC083798.2,1.85179373290041e-05,0.277086762635725,0.042,0.035,0.415653621286826
CASC3,1.85283846105499e-05,0.165376019057979,0.109,0.098,0.415888120968403
GIMAP6,1.85600909217032e-05,-0.193480262696448,0.068,0.078,0.41659980082855
FXR2,1.85805507629138e-05,-0.486279665616579,0.011,0.015,0.417059042424364
CYP27A1,1.86027904590701e-05,-0.39220314835504,0.019,0.025,0.417558234644287
LY9,1.86655453013279e-05,0.1600433762985,0.16,0.147,0.418966829833605
DDHD1,1.87231161860245e-05,0.163498943025447,0.106,0.094,0.420259065911507
TNFRSF1A,1.8843797716417e-05,-0.195262926585419,0.075,0.085,0.422967883542696
TRAF3IP2,1.89081429571381e-05,0.316532804770161,0.034,0.027,0.424412176815922
TMEM170B,1.89271720649637e-05,-0.273483110651887,0.043,0.051,0.424839304170176
CCNC,1.89725237957774e-05,0.172359529203255,0.103,0.091,0.425857269120019
PAX5,1.91075085439485e-05,0.385669603251841,0.037,0.03,0.428887136777468
STX17,1.92570705219929e-05,0.181262363479658,0.091,0.08,0.432244204936653
TAF4B,1.93091250550101e-05,0.309781102597243,0.034,0.028,0.433412620984757
UIMC1,1.93391588211423e-05,0.16731098356249,0.114,0.102,0.434086758899359
OCIAD1,1.93881728738056e-05,0.115267942513318,0.207,0.192,0.43518692832544
ACYP1,1.94737417936958e-05,-0.222724730528378,0.053,0.061,0.437107608301297
TMED7,1.9574728317971e-05,0.197281896195933,0.086,0.075,0.439374351825178
SNX27,1.96180260724187e-05,-0.218404650082446,0.059,0.068,0.440346213221511
TMEM191C,1.96990043915058e-05,0.245268168837489,0.057,0.049,0.442163852571738
RPS6KA1,1.97636408313675e-05,-0.129129271811847,0.138,0.151,0.443614682100876
RHPN1,1.97865539100374e-05,0.381515137424236,0.023,0.018,0.4441289890647
KATNBL1,1.98263156524452e-05,0.17909489352628,0.087,0.076,0.445021481134784
KIAA1143,1.98330989307148e-05,0.165898314806435,0.114,0.102,0.445173738598825
SLC10A3,1.98439848936933e-05,0.214770010798972,0.071,0.061,0.44541808492384
HDAC1,1.98890821699783e-05,0.125330569479486,0.169,0.155,0.446430338387333
NUMA1,1.99768731343651e-05,0.137872262620192,0.144,0.13,0.448400894373959
FASTKD2,2.02066504773365e-05,0.205927392281546,0.071,0.061,0.453558476614296
FKBP11,2.0208955177938e-05,0.118278492190909,0.173,0.159,0.453610207923996
JAKMIP2,2.02874847675359e-05,-0.344611806045884,0.022,0.028,0.45537288309211
TRIOBP,2.03008886669202e-05,-0.274691132732032,0.038,0.045,0.455673747017691
SMARCC1,2.04127639578065e-05,0.14480475745999,0.122,0.11,0.458184899796925
CFAP410,2.05403493105142e-05,0.20234177687153,0.082,0.071,0.461048680623802
SEC61A1,2.06852021311235e-05,0.142481570561754,0.131,0.119,0.464300047035197
IFI44,2.07186258473193e-05,-0.25963778420939,0.053,0.062,0.465050275768929
COA6-AS1,2.10145230639215e-05,0.235408260787348,0.057,0.048,0.471691984692782
DBN1,2.11023256612129e-05,-0.355586746481894,0.021,0.027,0.473662801791585
SATB1-AS1,2.14782537292928e-05,0.421916812927791,0.018,0.013,0.482100883207706
PCAT1,2.15536463832974e-05,0.435626457791282,0.019,0.014,0.483793146719494
MYCBP,2.17902399804025e-05,-0.205609960371561,0.061,0.07,0.489103726600114
CENPN,2.18243458081828e-05,0.394060110070726,0.023,0.017,0.489869266010472
AC145124.1,2.19231861939061e-05,0.426267243722815,0.019,0.014,0.492087837308416
VIRMA,2.21536304721814e-05,0.222964337563585,0.065,0.056,0.497260389578584
RAB5C,2.23470880833282e-05,0.104416101021934,0.241,0.224,0.501602739118386
MRPL47,2.23527625398684e-05,0.179097732747781,0.098,0.087,0.501730107969887
DGCR2,2.25133961171983e-05,0.204878258759817,0.076,0.066,0.505335689246634
SOGA1,2.2529243911038e-05,-0.612488566336333,0.006,0.01,0.505691408827159
DYNC1H1,2.26994627334804e-05,0.11370015561097,0.197,0.182,0.509512140515701
ZFAND3,2.27576693690428e-05,0.152966431841238,0.127,0.115,0.510818646657534
LINC01578,2.28341961140984e-05,0.117361463367844,0.22,0.204,0.512536365977052
ATP1B3,2.3210491882265e-05,0.160061638043265,0.136,0.123,0.520982700789319
LINC01506,2.32992502606538e-05,-0.577035052848235,0.008,0.011,0.522974971350635
UAP1,2.3314189895102e-05,0.219709408844145,0.06,0.051,0.52331030638546
KIF13B,2.33444394944512e-05,0.230973760194238,0.058,0.05,0.523989288892452
PNPLA2,2.3561394228587e-05,0.101583698582887,0.237,0.221,0.528859054854864
TRAV41,2.36247908694429e-05,-0.737940818236821,0.011,0.016,0.530282055855516
FYN,2.37227053422513e-05,0.118915393726719,0.258,0.243,0.532479844112173
GCNT1,2.37963387987599e-05,-0.440062684456912,0.013,0.017,0.534132620676965
FAM117A,2.39537622006835e-05,-0.230067985237523,0.047,0.055,0.537666146356542
LMNA,2.39604712757985e-05,0.21049627295487,0.069,0.059,0.537816738256573
ZNF841,2.44724883532991e-05,0.417584392131758,0.02,0.015,0.549309473578152
HES4,2.47529651358968e-05,0.520677885095861,0.013,0.009,0.55560505544034
RPL7L1,2.48236621416017e-05,0.155402328986004,0.123,0.111,0.557191920430392
TRPM2,2.49489944441799e-05,-0.543649690008335,0.009,0.013,0.560005129294062
PRKD3,2.49976796307109e-05,0.207710657780121,0.075,0.065,0.561097916990937
IP6K1,2.51447569662381e-05,0.240850073668474,0.062,0.053,0.56439921486418
COG3,2.53047336359433e-05,0.161975623150866,0.118,0.106,0.567990051192384
PLAAT4,2.53689772899868e-05,-0.136145351869582,0.357,0.367,0.569432064251044
AC087741.1,2.5468703707112e-05,-0.411683398028775,0.015,0.02,0.571670523409836
RAMAC,2.5488181559505e-05,0.174840646600068,0.1,0.088,0.572107723284649
RIN2,2.56908008139622e-05,-0.476486814206001,0.011,0.015,0.576655715070196
SPINK2,2.62982150748247e-05,-0.554157347826728,0.009,0.013,0.590289735569516
SIVA1,2.6393342688782e-05,0.109996591556018,0.206,0.191,0.592424969992401
LATS2,2.6464846947248e-05,0.293597973647695,0.037,0.03,0.594029954577929
TOMM70,2.6525171070615e-05,0.225007856543189,0.059,0.05,0.595383989851024
TNFRSF1B,2.6633298874004e-05,0.140510971641902,0.266,0.251,0.597811026525894
ZNF655,2.67707234861524e-05,0.13812534704292,0.175,0.161,0.600895659370176
QPCT,2.69723022718678e-05,-0.384624713609464,0.017,0.022,0.605420296794345
HIST1H1A,2.72034899627972e-05,0.585458566428848,0.01,0.007,0.610609535704947
ARAP2,2.72711061813577e-05,0.132047682555107,0.141,0.128,0.612127249346755
YIPF5,2.73231443258533e-05,0.184649129143192,0.08,0.07,0.613295297538102
ANKRD11,2.73825328362228e-05,0.110563618191938,0.197,0.182,0.614628332041857
LINC02193,2.74304048185965e-05,-0.577811978303502,0.007,0.01,0.615702866558217
LDLRAP1,2.74428105994225e-05,0.109716241082933,0.184,0.169,0.615981326714638
PIP4P2,2.75523228297658e-05,-0.279656609283971,0.036,0.043,0.618439438236923
DYRK1A,2.76297294390672e-05,0.188086807145626,0.078,0.068,0.620176906989304
TECPR1,2.77487420637342e-05,0.170592777720541,0.101,0.09,0.622848264362578
SEL1L3,2.79707323116921e-05,0.234095409604213,0.077,0.068,0.627831057468241
PILRB,2.80134717118626e-05,-0.193970780268714,0.064,0.074,0.628790386044467
DNLZ,2.81092945668844e-05,-0.364893516865791,0.019,0.025,0.630941225848287
AL138963.4,2.81222174640683e-05,0.165071282689876,0.19,0.176,0.631231293198477
MICAL2,2.813568590364e-05,-0.293870650022888,0.032,0.038,0.631533605793103
TNFSF9,2.81399222584191e-05,0.41726920239774,0.023,0.017,0.631628695012474
AMZ2,2.82779949714632e-05,0.160919271688897,0.125,0.113,0.634727875129464
FAM78A,2.84662819123552e-05,-0.21213823688054,0.056,0.065,0.638954163804724
PATJ,2.85034425149821e-05,0.254261852053784,0.049,0.041,0.639788270691289
TSR1,2.86090209300383e-05,0.25389134440096,0.051,0.043,0.64215808379564
DCAF16,2.86279063410325e-05,0.192398110767381,0.073,0.063,0.642581985730815
KDM5A,2.87840704733503e-05,0.12767622297046,0.163,0.149,0.646087245844821
TCR-B,2.89306845087546e-05,-0.111016192855239,0.723,0.702,0.649378144483507
STYXL1,2.94379683609145e-05,-0.263106615140163,0.036,0.044,0.660764637829086
PEX1,2.95107066517431e-05,0.255595650613209,0.051,0.043,0.662397321505026
PTPN6,2.95700143274783e-05,-0.131089869032364,0.255,0.27,0.663728541594579
TTC21B,2.96512810776534e-05,0.273902064125858,0.044,0.037,0.665552655069008
USP18,2.9670310534334e-05,-0.429759014215543,0.016,0.021,0.665979790253662
CNKSR2,2.96728847956367e-05,0.421852723768562,0.02,0.015,0.666037572122862
LENG1,2.97491588621559e-05,0.17623600455611,0.101,0.09,0.667749619819951
CLEC4A,2.98326522307277e-05,-0.221621153373385,0.045,0.053,0.669623711970913
EDAR,2.99463932995632e-05,0.559152032910498,0.011,0.007,0.672176744001995
AC005332.1,3.01005569582652e-05,-0.543452452323854,0.008,0.012,0.67563710148522
PDE4A,3.01194761923602e-05,0.330320983748735,0.036,0.029,0.676061762613716
NUP205,3.03226048597099e-05,0.251408739481062,0.049,0.041,0.680621188681049
PEX2,3.07078665685512e-05,0.198749790208499,0.076,0.066,0.689268772997701
HEATR1,3.07866569424272e-05,0.245784906647717,0.052,0.044,0.691037301729721
POLE3,3.09296647049872e-05,0.143236371975602,0.128,0.116,0.694247253968143
D2HGDH,3.09534705357779e-05,0.242136229815928,0.052,0.044,0.69478159964607
KIZ,3.09626279620482e-05,0.190801037093008,0.074,0.064,0.694987147236134
GASK1B,3.13216837270012e-05,-0.340116295923202,0.021,0.026,0.703046512936269
EEF1AKMT2,3.13635397271678e-05,0.198749790208499,0.072,0.062,0.703986012716008
CDC7,3.14064749103034e-05,0.450288557204463,0.018,0.013,0.70494973583667
JHY,3.18586199621555e-05,-0.510145038371039,0.009,0.013,0.715098583670543
C2CD2L,3.20119067204531e-05,-0.371229681186779,0.018,0.023,0.71853925824729
RAB3D,3.21275219200132e-05,-0.270322999868785,0.034,0.041,0.721134357016617
PAM,3.23601913821026e-05,-0.254363380929726,0.043,0.05,0.726356855762676
CHD1L,3.29719678698459e-05,0.2617595877343,0.045,0.037,0.740088790806562
NAA38,3.29763646539783e-05,-0.127447899511247,0.189,0.204,0.740187481023197
ATXN2L,3.31353261128511e-05,0.133590838082478,0.169,0.156,0.743755529929056
CHAMP1,3.31937175798606e-05,0.283335122293442,0.042,0.035,0.745066184797552
SLA,3.31970478126958e-05,0.175145057730772,0.132,0.12,0.745140935203771
SLC27A4,3.32896810987321e-05,-0.518316246520002,0.009,0.012,0.747220181942141
TBC1D25,3.33382914574689e-05,0.236377822942543,0.058,0.049,0.748311290054347
STAG2,3.33799995213001e-05,0.122891718188475,0.183,0.169,0.749247469255101
CEACAM21,3.3552850920929e-05,0.218289976604144,0.065,0.056,0.753127291771171
AC119396.1,3.36177585964481e-05,0.140287213087241,0.153,0.14,0.754584209455873
HSPA4,3.39994526903069e-05,0.148505971306534,0.117,0.105,0.763151715086628
CD3G,3.40977347521855e-05,-0.112691162432177,0.341,0.355,0.765357754247556
UBE2N,3.4354390853452e-05,0.120598108477383,0.174,0.16,0.771118657096585
ZNF585A,3.43727928350209e-05,-0.214655700931504,0.051,0.06,0.771531707974879
OSBPL9,3.43820913171002e-05,0.155248151571913,0.108,0.096,0.771740421703632
KIAA1958,3.45262048659032e-05,0.520677885095862,0.013,0.009,0.774975194420063
KDM2B,3.45591802396855e-05,0.160229470242515,0.095,0.084,0.775715359659981
HAUS6,3.46034355054706e-05,0.260525987795189,0.044,0.036,0.776708713355793
FNTB,3.46104932421616e-05,-0.548569166377281,0.01,0.014,0.776867131313558
KBTBD2,3.49065282924328e-05,0.200743840340587,0.083,0.073,0.783511934051947
PIEZO1,3.49194570647376e-05,-0.206674284363939,0.061,0.07,0.7838021332751
CAPS,3.5246133981139e-05,-0.425653450110554,0.013,0.018,0.791134723340647
IER5L,3.53791236224256e-05,-0.424686858327293,0.013,0.017,0.794119808828964
CHI3L2,3.56120646833616e-05,-0.304403205858116,0.03,0.036,0.799348403882735
APOL1,3.58414783260572e-05,-0.33877171559534,0.021,0.026,0.804497822506681
ZNF138,3.59502504568855e-05,0.225452583747972,0.055,0.046,0.806939321755251
SPECC1,3.61680984214543e-05,-0.29555767241771,0.029,0.036,0.811829137167962
PDZD8,3.64222533819582e-05,0.243884702929,0.056,0.048,0.817533899411435
PPARD,3.65905539962507e-05,0.240328893959898,0.052,0.044,0.821311574999843
PSTPIP2,3.66703643688014e-05,-0.226762502659981,0.05,0.058,0.823102998622116
TOGARAM1,3.66742417536397e-05,0.210124580073156,0.067,0.058,0.823190030402198
CLSTN3,3.69830539494266e-05,-0.254720856670672,0.04,0.048,0.83012162894883
FAM120C,3.75145269532754e-05,0.346683219344502,0.028,0.022,0.84205107199322
WDR36,3.78843938355676e-05,0.196255934719942,0.068,0.059,0.850353104033151
CR381653.1,3.80135727689958e-05,0.452887795553897,0.017,0.013,0.853252654372879
TCP1,3.8151883760264e-05,0.127160792594245,0.15,0.137,0.856357182882886
ISOC2,3.82064355304223e-05,-0.291055477472317,0.03,0.037,0.85758165191586
KLF10,3.83444922400577e-05,-0.137132424302273,0.147,0.161,0.860680472820336
RBX1,3.87796107457773e-05,-0.13282028482925,0.21,0.224,0.870447142799717
MEPCE,3.88927802576414e-05,-0.256489975481973,0.044,0.051,0.872987345663018
ABCC1,3.89175728571549e-05,0.197600690155006,0.073,0.064,0.873543840351699
SYVN1,3.90887418154213e-05,0.195442119579119,0.076,0.066,0.877385898788947
TRMO,3.97518076135662e-05,0.218725356973736,0.062,0.053,0.892269073694106
ADAM9,3.98419627233448e-05,0.397295469590579,0.021,0.016,0.894292695288197
SORBS3,3.98826514832095e-05,0.191562561114528,0.076,0.066,0.895205995192121
AXIN2,3.99439158568744e-05,0.513952021907548,0.013,0.009,0.896581135323404
DELE1,4.01536667364806e-05,0.155169525589811,0.111,0.099,0.901289203567045
FAM118B,4.01589737144448e-05,-0.446237481584875,0.012,0.016,0.901408323994428
AC103691.1,4.03357831556001e-05,-0.425741074699294,0.013,0.017,0.9053769887106
NRF1,4.08582764107337e-05,0.224558976558104,0.066,0.057,0.917104872315328
ZIK1,4.09726278510198e-05,0.536717896360129,0.012,0.008,0.91967160474399
TFAM,4.11020543885017e-05,0.14094725455297,0.131,0.119,0.922576712804308
PTGER2,4.13729978117481e-05,-0.148834653541222,0.115,0.127,0.928658308882497
RABEP1,4.13982977322207e-05,0.167538296212058,0.105,0.094,0.929226190897426
GPATCH3,4.14446308694069e-05,0.24470442355457,0.054,0.046,0.930266184494707
SUPT7L,4.1610824083673e-05,0.179498647536807,0.093,0.082,0.933996557382124
NAP1L5,4.2141389654818e-05,0.319044023926211,0.032,0.026,0.945905632192045
KDM5B,4.23458963614462e-05,0.185738924688344,0.083,0.073,0.950495989729022
ZDHHC20,4.28365969532515e-05,0.168705418742967,0.1,0.089,0.961510255212684
MFNG,4.30946462164218e-05,0.119521525107197,0.197,0.182,0.967302428973803
CD2AP,4.32257039400872e-05,0.186341486440097,0.086,0.076,0.970244150639197
FUNDC2,4.32667143918748e-05,0.128844165297252,0.155,0.142,0.971164671240022
LRRFIP2,4.33339804669202e-05,0.143017995631048,0.112,0.101,0.972674525560491
TRAF3,4.35489275769766e-05,0.241581705796669,0.054,0.046,0.977499228392818
RIPOR1,4.36228222066826e-05,-0.226572311331865,0.055,0.063,0.979157867251197
MCOLN2,4.39411928516679e-05,-0.248472465941633,0.035,0.042,0.986304014748537
VPS13D,4.43214046866406e-05,0.183934369407732,0.092,0.082,0.994838249596334
MIER3,4.43851134970716e-05,0.406554675321901,0.019,0.014,0.99626825755527
PKM,4.44872718848904e-05,-0.106881520291725,0.374,0.387,0.998561304728249
SLC25A26,4.45948348608632e-05,0.197088018044477,0.076,0.067,1
ING3,4.51210994788746e-05,0.194571090571985,0.08,0.07,1
CCPG1,4.5202130122497e-05,0.155248151571913,0.101,0.09,1
GNA13,4.54363334719691e-05,0.146947359973931,0.119,0.107,1
LINC00539,4.55035047241873e-05,-0.508857624358908,0.008,0.012,1
DCK,4.58112451473962e-05,0.142075057376317,0.139,0.127,1
FBXO44,4.59763718343263e-05,0.17810499678569,0.094,0.084,1
ZNF836,4.60014068088982e-05,0.244784267948208,0.053,0.045,1
KPNA5,4.64888305073078e-05,0.178571908270869,0.089,0.078,1
ZNF667-AS1,4.67153080635104e-05,0.477650601501314,0.015,0.011,1
TENT5A,4.70875429000312e-05,-0.223582436379254,0.062,0.071,1
NBPF9,4.73746459996677e-05,0.249650688508537,0.044,0.037,1
DEF8,4.74613960117634e-05,-0.199260697509692,0.064,0.073,1
GZMH,4.74826375395559e-05,-0.202921416502798,0.206,0.218,1
SLBP,4.790183930815e-05,0.144358099182583,0.135,0.122,1
TMEM161B-AS1,4.79670402089243e-05,0.214374798977373,0.065,0.056,1
MRPS7,4.79907708801256e-05,0.143744406197916,0.13,0.118,1
MBD2,4.87368973808935e-05,-0.213372190986379,0.064,0.073,1
TNKS,4.90032533655957e-05,0.200340121114594,0.079,0.069,1
DR1,4.92380693827345e-05,0.139596012165823,0.133,0.121,1
BTBD2,4.93514915949738e-05,-0.28952151130878,0.028,0.034,1
MGST3,5.00272782737284e-05,-0.129194914701511,0.154,0.167,1
AC016831.5,5.0270036645857e-05,0.450288557204463,0.016,0.012,1
GPR155,5.03892961643383e-05,-0.24896094403426,0.044,0.052,1
CEP120,5.0613753660443e-05,0.222839877515318,0.063,0.055,1
EIF2D,5.06656364864786e-05,0.182185945334051,0.088,0.078,1
DCAF12,5.0771740481011e-05,-0.293323092736752,0.03,0.036,1
AZIN1-AS1,5.16172638076392e-05,0.466585182306114,0.017,0.013,1
CCT6B,5.1634870329914e-05,0.598446743352857,0.01,0.007,1
LSG1,5.18344376945911e-05,0.227739002108598,0.06,0.051,1
PPHLN1,5.19693400742454e-05,0.128008733221401,0.151,0.138,1
DAXX,5.20498845964841e-05,-0.163246310636357,0.097,0.108,1
AC007032.1,5.20714064513815e-05,-0.36205884880388,0.015,0.02,1
SLC30A9,5.24001998234839e-05,0.171799259905151,0.094,0.084,1
ARL11,5.25277525001559e-05,-0.429883182169633,0.012,0.017,1
DIMT1,5.25362129196914e-05,0.202235965986747,0.073,0.063,1
PLEKHO2,5.27400257825147e-05,-0.273658888299487,0.028,0.035,1
NEK1,5.29314069512495e-05,0.203655993828931,0.076,0.066,1
LFNG,5.36729900299068e-05,-0.305254140911071,0.028,0.034,1
TMEM63A,5.36766220296257e-05,0.165696911738988,0.099,0.088,1
VENTX,5.37285693155194e-05,-0.534649188937515,0.007,0.01,1
DENND4C,5.39137892566699e-05,0.160859502174003,0.097,0.087,1
ZNF687,5.39741774034277e-05,0.250633921773264,0.046,0.038,1
PLXDC1,5.41686266010525e-05,0.342405540940029,0.03,0.024,1
RNF139,5.43825442785284e-05,0.183593301069024,0.088,0.078,1
AC020659.1,5.45920166925857e-05,-0.31252716237964,0.027,0.033,1
ITGB1,5.46101492092218e-05,-0.109444085752755,0.281,0.296,1
SMG8,5.47367937187651e-05,0.358295645870812,0.024,0.019,1
AL441992.1,5.48325092527086e-05,-0.350913147689976,0.017,0.022,1
TOP1,5.54622048703609e-05,0.11987326936686,0.164,0.151,1
GPRASP1,5.57160255772447e-05,0.372486405600831,0.022,0.017,1
SLC9A3R1,5.58373203828965e-05,-0.111796819880219,0.291,0.305,1
TUBGCP2,5.59345611718992e-05,0.132179904879297,0.144,0.132,1
PDIA4,5.62412094640314e-05,0.109534301921509,0.121,0.109,1
PITPNM1,5.62966570262561e-05,-0.230014692181857,0.046,0.054,1
VEGFA,5.65147098816952e-05,0.334811339784528,0.027,0.021,1
PHLDB3,5.66539691398003e-05,0.250927715762165,0.048,0.041,1
NUP155,5.69217766745507e-05,0.248620866926891,0.044,0.037,1
CFH,5.76246225423434e-05,-0.55023377989063,0.008,0.011,1
APAF1,5.80386074521627e-05,-0.216697740348049,0.051,0.059,1
TUBB1,5.81184850607786e-05,-0.450368744496373,0.016,0.021,1
RALGAPB,5.83256995514949e-05,0.201955068223001,0.066,0.057,1
TRIM34,5.83862503000455e-05,-0.291055477472317,0.026,0.032,1
CPNE1,5.84362764446557e-05,-0.141934511934513,0.136,0.148,1
ZNF675,5.8455080950057e-05,0.213516500917411,0.058,0.05,1
GIMAP8,5.85566815651807e-05,-0.245445169440829,0.038,0.045,1
TNIP1,5.85834409874299e-05,0.120940500606348,0.197,0.183,1
ELOC,5.86112360654881e-05,0.11723817858716,0.175,0.161,1
TMEM250,5.86512616303444e-05,-0.371785639877377,0.016,0.02,1
LMTK2,5.89006570871026e-05,0.239985545432604,0.047,0.039,1
SUMO1,5.90942604233627e-05,0.100975634136302,0.22,0.205,1
HBB,5.97897759416954e-05,-1.65264053543573,0.016,0.021,1
HSBP1,5.99776808333954e-05,-0.155806605544255,0.113,0.124,1
CALML4,6.19012745575839e-05,-0.465091761237589,0.013,0.017,1
AC055839.2,6.24537349093159e-05,-0.498239328246768,0.009,0.013,1
ZNF100,6.24947776408602e-05,0.260279141179669,0.043,0.036,1
GATAD2B,6.2503712776552e-05,0.15623773665227,0.11,0.099,1
ZKSCAN2,6.25937012614052e-05,0.54298804682095,0.012,0.008,1
CKAP2,6.2842488785631e-05,0.21703870946594,0.06,0.052,1
C19orf48,6.313415547442e-05,0.202076273215317,0.064,0.055,1
FLOT2,6.32583856076368e-05,0.107532837037797,0.203,0.189,1
ZNF830,6.33643173183387e-05,0.203741819552253,0.067,0.059,1
LGALS2,6.38303131331848e-05,-0.178366480219881,0.088,0.098,1
DIP2B,6.41204143416563e-05,0.188517867597543,0.081,0.072,1
RNF130,6.45248891293118e-05,-0.153161372208367,0.153,0.165,1
AC092279.1,6.46196095210731e-05,0.350202131579333,0.026,0.02,1
CST7,6.46735190031167e-05,-0.110525803280429,0.291,0.305,1
DOCK8,6.52699615209003e-05,0.100398244075192,0.225,0.21,1
TINF2,6.54675983857279e-05,0.135152167933562,0.131,0.119,1
N4BP2L1,6.56167879258635e-05,0.125927517312906,0.144,0.131,1
TMEM14A,6.63924252971914e-05,-0.237669086027053,0.04,0.047,1
TEP1,6.64192996516421e-05,-0.271921310515602,0.032,0.038,1
TRAPPC2L,6.66618084520157e-05,0.138169131471031,0.132,0.12,1
UBXN7,6.66682536453592e-05,0.185264226860855,0.083,0.073,1
GNLY,6.70177250904771e-05,0.112253251803358,0.233,0.219,1
NAGPA,6.73192749350425e-05,0.199376367869114,0.068,0.059,1
RRAS,6.8334343822472e-05,-0.435041553343445,0.012,0.016,1
SLC35E2B,6.87635766330615e-05,0.170385703696159,0.092,0.082,1
ORMDL2,6.91208047998779e-05,-0.211274999087757,0.055,0.063,1
IGLC1,6.9487038513244e-05,1.3626415573866,0.012,0.008,1
PIGT,6.95928036442663e-05,0.14776115013338,0.123,0.111,1
MKRN2,6.97057589453105e-05,0.23437369993922,0.051,0.043,1
SNAPC3,6.99758310094809e-05,-0.294449731828693,0.028,0.034,1
NEDD1,7.00173483332079e-05,0.201966502892041,0.066,0.057,1
TNK1,7.02649017249422e-05,0.371009627960534,0.023,0.018,1
TFRC,7.026617295991e-05,0.217543304436581,0.066,0.057,1
ZNF256,7.14689190927276e-05,0.423653430700996,0.017,0.013,1
ARFGAP2,7.16452439434434e-05,0.148651178618133,0.131,0.119,1
DAP,7.19590386743507e-05,0.170396594159259,0.095,0.085,1
EIF3I,7.19978389478321e-05,0.103421083341263,0.221,0.206,1
CHMP2B,7.2028746035805e-05,0.145811394771383,0.107,0.096,1
KIAA1109,7.20720634059178e-05,0.13129125991896,0.14,0.128,1
RB1,7.25123049582728e-05,0.131383719869579,0.134,0.122,1
LTA4H,7.25731645357107e-05,0.131473684800285,0.188,0.175,1
ATP13A3,7.29304536725805e-05,0.286112669910841,0.051,0.043,1
TRIB2,7.35472444972333e-05,0.175254431174319,0.074,0.065,1
CATSPER1,7.36660006844066e-05,-0.380631678249357,0.015,0.019,1
RAB6A,7.36872751119205e-05,0.126905591555197,0.164,0.151,1
CCDC141,7.44632053407767e-05,0.310481367166427,0.033,0.027,1
WDR20,7.48971248127109e-05,0.228860578633038,0.058,0.05,1
INF2,7.49466853395516e-05,0.206956935695012,0.071,0.062,1
MAP2K5,7.5700198413818e-05,0.222036642744414,0.06,0.052,1
MAP3K5,7.63939344184131e-05,-0.221505418341364,0.048,0.056,1
MTM1,7.67019286194322e-05,0.240919244452439,0.05,0.042,1
GTF3C5,7.70802651733649e-05,0.187934934160363,0.078,0.068,1
PREB,7.71155634798971e-05,-0.179674240377047,0.074,0.083,1
CMTM6,7.72621304594069e-05,0.106065270237962,0.203,0.189,1
PDXDC1,7.73954634082472e-05,0.16815529232553,0.095,0.084,1
GNE,7.78025819532099e-05,0.328032807153465,0.026,0.02,1
MTHFD2,7.78271169537507e-05,0.200843687587515,0.079,0.07,1
IL23A,7.82186099870646e-05,0.386259104022465,0.02,0.015,1
ETFRF1,7.84924492308078e-05,0.209556545165082,0.07,0.061,1
MARK2,7.89554851779762e-05,-0.188313571511789,0.061,0.07,1
TANK,7.94270481740506e-05,0.131138108250952,0.128,0.117,1
ASB3,8.03554347490029e-05,0.201134410653705,0.071,0.062,1
HSBP1L1,8.0586009441379e-05,0.241767140475016,0.049,0.042,1
RANGAP1,8.07779654255685e-05,0.215568528609777,0.063,0.055,1
GAREM2,8.09510970057837e-05,0.524372368653603,0.012,0.008,1
COP1,8.09982480809642e-05,0.186057376605342,0.079,0.07,1
ZBED6,8.10514275053688e-05,0.359214462401746,0.023,0.018,1
ZFAND4,8.16331297763892e-05,0.326617243631011,0.028,0.022,1
NELL2,8.1901472277305e-05,0.149077904832319,0.131,0.119,1
GPBP1L1,8.25410504064272e-05,0.152590800743587,0.118,0.107,1
C9orf64,8.26565301176866e-05,-0.5291706643547,0.008,0.011,1
VBP1,8.32575372890098e-05,-0.170448948533807,0.078,0.088,1
BST2,8.34371356683901e-05,-0.12954576479485,0.217,0.23,1
VAMP4,8.37737545012467e-05,0.18123202895047,0.083,0.074,1
CNOT9,8.46518506781637e-05,0.220401447828408,0.059,0.051,1
SPECC1L,8.49565861665062e-05,0.20128974692247,0.066,0.057,1
TANC2,8.499712327542e-05,0.4745604183312,0.013,0.009,1
ZXDB,8.51024898179003e-05,0.407668923266675,0.02,0.015,1
RNF170,8.51526555415007e-05,-0.299590355764907,0.025,0.031,1
MRTO4,8.51702337830814e-05,0.230422010527043,0.051,0.044,1
KAT5,8.52131127960972e-05,0.194000172615281,0.071,0.062,1
IGFBP3,8.55927275804918e-05,-0.562938233368938,0.007,0.01,1
BCL7A,8.56202170072926e-05,0.300538950292395,0.04,0.033,1
GCA,8.65555181456589e-05,-0.237562299951512,0.066,0.075,1
MRPL52,8.71136999375043e-05,-0.132182847297291,0.163,0.176,1
DVL3,8.76052121068467e-05,-0.325912200244843,0.023,0.029,1
LILRA6,8.76573775730446e-05,-0.288283154623745,0.029,0.035,1
SYNRG,8.83646436074153e-05,0.115297839992661,0.178,0.164,1
NFKBIZ,8.87239990750877e-05,0.260422263241831,0.241,0.229,1
MSH6,8.8868898233948e-05,0.272631918920908,0.038,0.031,1
