group,names,scores,logfoldchanges,pvals,pvals_adj
13,HEXIM2,2.6362262,3.4015505,0.008383384412398201,0.030577420624096525
13,CCNT2,2.6359086,1.0298612,0.008391232975624522,0.03060107479624176
13,DEXI,2.6343272,2.54565,0.008430421854016892,0.030738994303973873
13,KIN,2.6339726,1.2273636,0.008439226236351002,0.030766099090650412
13,HOOK1,2.6326802,2.5419953,0.008471409068490629,0.03087339632267262
13,IFT80,2.6304636,2.1426716,0.008526849733414093,0.03106535775299671
13,DYNC1LI2,2.6287818,1.0673039,0.008569133235126015,0.031214340245965363
13,SIDT2,2.6261985,1.2058448,0.008634442936910361,0.031442035392908824
13,GTF3C1,2.623007,0.8392147,0.00871574909826924,0.03173296095048684
13,GBE1,2.6227694,2.060059,0.008721829981799788,0.03174995066031107
13,HIST3H2A,2.6214194,1.4782764,0.008756447696129877,0.031865633104301426
13,NINJ2,2.6211286,2.038326,0.008763923110470178,0.03187657290068164
13,CHUK,2.621108,1.8986232,0.0087644497629664,0.03187657290068164
13,TP53,2.6210938,1.7428057,0.008764818436539638,0.03187657290068164
13,SLC26A2,2.6210814,2.798513,0.008765134453488687,0.03187657290068164
13,NME6,2.6210158,1.5862677,0.008766820049169897,0.031877538121442985
13,MFSD2A,2.6207433,2.9452043,0.008773828910245522,0.03189785612558649
13,RRP9,2.6203132,1.763906,0.008784905727173302,0.03193295448617521
13,SLC12A9,2.6201696,1.2680033,0.008788600775160239,0.03194121324469668
13,ARHGEF12,2.6198337,2.4342244,0.008797263183082988,0.031967519735710014
13,RAB3D,2.6197724,1.6176432,0.0087988485949969,0.031968105465085855
13,WASHC4,2.617308,0.77274096,0.008862634348869195,0.03218943213506763
13,FBXO42,2.6169965,1.190078,0.008870723052474118,0.032213598064364024
13,OAF,2.6164312,2.6748013,0.008885427295536407,0.03226177629822229
13,TMEM104,2.6162426,2.1349514,0.008890333545933138,0.032274369524828594
13,PLEKHF2,2.6153026,0.85803795,0.008914847640622548,0.032353479540258405
13,TMEM117,2.6152964,2.2512276,0.008915008061859495,0.032353479540258405
13,TADA1,2.6142535,1.9932493,0.008942263557811728,0.03244714643043033
13,CDC40,2.6141982,0.7045872,0.008943711407017857,0.03244715471826779
13,CARMIL1,2.610978,3.3508244,0.00902837020265659,0.03274899766787812
13,ZMYM2,2.6098063,0.6504173,0.0090593519035758,0.03285606928868353
13,ZNF586,2.6088066,1.9006476,0.009085858844711157,0.03294688006920624
13,ATXN1L,2.608493,1.7600753,0.009094183668424839,0.03297174069156258
13,RNF11,2.6082678,0.7114695,0.009100173042903826,0.03298812728052637
13,RALGAPB,2.6079626,1.4153122,0.009108291538433946,0.0330122253950732
13,APOL1,2.607723,2.3138926,0.00911467099574718,0.033030013750490986
13,PPP3CB-AS1,2.6071575,2.07752,0.009129735777676054,0.03307926541819479
13,MMS19,2.6067069,1.2133634,0.009141759852704245,0.03311748574141373
13,MIR22HG,2.604476,1.290742,0.009201487439177987,0.033328479435176556
13,NUP88,2.6042404,1.4125766,0.009207815047360833,0.033346017514208015
13,STK26,2.6038246,1.0191468,0.00921899413008396,0.03338111667105414
13,PWWP2A,2.603042,1.3543665,0.009240063478380526,0.03345201045737569
13,ZNF341,2.6015751,3.2978365,0.009279670504319503,0.033589982928552746
13,FCRL1,2.6012802,1.7205501,0.009287654436647997,0.033613462025959516
13,ZC3H8,2.5995493,1.2364779,0.00933462822808155,0.03377802115226801
13,CEP170,2.5975478,1.1951681,0.009389204066356488,0.033970031346459977
13,ZNF444,2.5964293,1.7894421,0.009419827800326372,0.034075335182292624
13,CORO1C,2.5954952,1.6087284,0.00944547190912089,0.03416259466196061
13,WDR25,2.5954275,2.9353752,0.009447330146727993,0.034163810612768894
13,FRMD8,2.59536,1.0757332,0.009449188710400284,0.03416502735078041
13,TNKS,2.5947597,1.0984514,0.009465704810616007,0.03421923178919099
13,ACAD11,2.5941494,2.0646224,0.009482529161054182,0.03426901457881536
13,AC009403.1,2.5938318,3.2636058,0.009491290620826431,0.03429515603268997
13,AC099343.3,2.5916338,2.2145648,0.009552140766191708,0.034509472338313064
13,ALAD,2.5913448,1.6467502,0.009560162723165741,0.03453289547540686
13,FBRSL1,2.5906854,1.9673276,0.009578504897269574,0.03458842990971024
13,THAP3,2.590681,2.1174107,0.009578618921801606,0.03458842990971024
13,TNIP2,2.5898638,0.89775246,0.009601391035914486,0.03466508335083425
13,MED7,2.5888908,1.7766222,0.009628563622146652,0.034757597147427426
13,MRGBP,2.5879893,2.4388628,0.009653795162869508,0.03484307545035681
13,PSKH1,2.586113,1.9852533,0.009706511807114269,0.035019573879562185
13,NPIPB6,2.5860822,8.137095,0.009707377202113334,0.035019573879562185
13,TTF1,2.5855107,1.628405,0.009723486089706846,0.035072050260253874
13,SNHG10,2.584673,1.5806093,0.009747143976869559,0.035151734207071676
13,NDE1,2.5840154,0.769198,0.009765747576411361,0.03521316788757099
13,PIGC,2.5838678,0.93864644,0.009769924688814347,0.03522257140461401
13,SLC19A1,2.5833986,2.2238483,0.009783220814856669,0.03526484252613984
13,REXO1,2.5833106,1.6342278,0.009785719264860658,0.03526818474936774
13,APBB3,2.5823252,1.3816353,0.009813705822306952,0.035357695166533205
13,ZMYND19,2.5821164,3.7413514,0.00981964975967188,0.035373432595987006
13,TRIM47,2.5815468,3.1981988,0.009835866192728655,0.03542552568773037
13,IRAK4,2.5814977,0.82195646,0.009837267290903654,0.03542552568773037
13,YBEY,2.5812805,1.1321163,0.009843457602019042,0.035442131750869334
13,VPS50,2.5799837,1.8103168,0.009880496575978991,0.03556978767352437
13,SSH2,2.579199,0.4896745,0.009902967450956316,0.035644965908301074
13,TMEM161B-AS1,2.5785067,1.2970676,0.00992283595252337,0.0357107544958056
13,MSRB1,2.5770338,1.4001936,0.009965218764629231,0.0358522121613782
13,ZNF787,2.5770297,2.2937064,0.009965336882956366,0.0358522121613782
13,TNFAIP8L1,2.5766015,1.7886333,0.009977687124910322,0.03589089185989377
13,PAXBP1,2.574416,1.5790205,0.010040951076248146,0.036106886872391206
13,GSR,2.5737991,1.2657474,0.010058862280722914,0.03616550100161886
13,TMEM99,2.5728037,3.2251003,0.010087842097702535,0.03625807905925238
13,RAB43,2.5725536,1.6184882,0.010095128530966063,0.03627845901473971
13,ELFN1-AS1,2.572101,6.894004,0.010108339660636676,0.03631753064768704
13,CETN2,2.5720704,2.2306502,0.01010923690130752,0.03631753064768704
13,WRNIP1,2.569782,2.0364947,0.010176251015262497,0.0365524292348507
13,MRM3,2.5685244,1.5104775,0.010213255984751656,0.03667947901339771
13,FBXL3,2.5684648,1.2491361,0.010215006735300168,0.036679897805238774
13,UHRF1BP1,2.5678668,1.9505297,0.010232649875920811,0.036737373498867326
13,DIAPH3,2.5675368,6.7446,0.010242389369084472,0.03676210119556875
13,CSTF2,2.5675225,2.0224757,0.010242813012433705,0.03676210119556875
13,HIST1H3G,2.5667071,6.530947,0.01026692583295851,0.03683686337061809
13,ARFGEF1,2.5661788,0.99288523,0.010282583736765437,0.03688714632498593
13,GNA13,2.5649312,0.7496975,0.010319628000262161,0.037014121139962365
13,HJURP,2.5646894,6.62468,0.010326819427502753,0.037033997263097425
13,ZC2HC1A,2.5645747,2.3350122,0.010330233868541178,0.037040324187424166
13,SEPSECS-AS1,2.5644765,2.1673172,0.010333161331924698,0.0370449032512988
13,BMI1,2.564296,1.4658499,0.010338530265751206,0.03705823224928961
13,EVI5L,2.563362,3.6042688,0.01036639088672807,0.037152165071610774
13,RASSF7,2.5622087,1.0202808,0.010400881133155017,0.03726982406047215
13,MCRIP1,2.5619485,0.7746145,0.010408675448899648,0.0372918003393458
13,FAM49B,2.56032,0.5182523,0.01045758484141195,0.03746105160394712
13,NSUN4,2.5593572,1.7889806,0.010486595904510955,0.037552988460857195
13,NDC80,2.5588715,3.185094,0.010501252024399624,0.03759947406917753
13,BMP6,2.5577018,6.072016,0.010536637622853683,0.03772015439913457
13,TCOF1,2.5573373,1.366666,0.010547690174581776,0.037751238013427
13,ZNF740,2.5573044,2.0258741,0.01054868416734448,0.037751238013427
13,JPT2,2.5557127,2.566931,0.010597055323672758,0.03791830125859377
13,MCM4,2.5556452,3.2258914,0.010599114057187215,0.03791962290845142
13,PDK3,2.555045,1.0532011,0.010617408721253982,0.03797902090155648
13,CEPT1,2.5545042,1.564773,0.01063391669655926,0.0380320099061455
13,VMAC,2.5541067,1.6467938,0.010646062102780615,0.038069381863790615
13,GPAT2,2.5537093,3.9313138,0.010658219843329772,0.03810678601519275
13,IGHV4-59,2.553615,5.0784774,0.01066110441676463,0.038111028784631136
13,SAAL1,2.5528243,1.8275491,0.010685337117721332,0.03819157276184284
13,ZC3H7B,2.552214,1.5250897,0.010704078754080932,0.03825246803281334
13,LRCH4,2.5519106,0.8462628,0.010713397539101683,0.03827967544773581
13,SMIM8,2.5513883,1.9089057,0.010729470476043767,0.03833100339094037
13,AC027644.3,2.550778,1.3744894,0.010748280915905217,0.03839209316333681
13,TASOR,2.5506651,0.75660455,0.010751755844608635,0.03839839485888392
13,CDYL,2.549934,1.9052775,0.010774335583301344,0.03847291385663092
13,SIK3,2.5486617,1.3978671,0.010813713404605482,0.03860738207090419
13,CBL,2.5470865,0.92774075,0.010862653221898614,0.038775940556414805
13,AL021155.5,2.5462937,1.8215281,0.010887356618135615,0.038854046019479234
13,MFSD9,2.5462732,2.7522402,0.01088799561002069,0.038854046019479234
13,SLC30A6,2.545796,2.1442654,0.010902893559998302,0.038901025091038294
13,MMUT,2.5455296,2.157482,0.010911213592375539,0.03892452325086798
13,ZNF506,2.5446959,1.0010028,0.01093729819138386,0.039005178774039105
13,GRK2,2.5446384,0.4938557,0.010939094744905979,0.03900538850582361
13,RABGEF1,2.5430284,1.3338554,0.010989633691799476,0.03917937068712373
13,LEO1,2.5419734,1.79706,0.01102286003328713,0.03929158588330363
13,LARS2,2.5403385,2.2741191,0.011074521048183492,0.0394694664095787
13,MED12,2.5389805,1.7420666,0.01111760588979201,0.03961672992574559
13,MIPEP,2.53643,2.590763,0.01119891429908155,0.039893799453608075
13,OIP5,2.536014,5.7172728,0.01121222177321142,0.039934866696525476
13,AC091271.1,2.5357928,2.1664314,0.01121930733324936,0.039953763668430134
13,ZBTB11,2.5349221,1.2312604,0.011247228953343087,0.04004684344650047
13,DRAM1,2.532972,2.2066882,0.011309997416083344,0.04026274072351651
13,ARRDC3,2.532927,0.80547744,0.011311451617325809,0.04026274072351651
13,NOMO3,2.531997,3.4228642,0.011341498127965317,0.04036160650445664
13,CHPT1,2.531956,1.6182837,0.011342823390809609,0.04036160650445664
13,PARP3,2.5316815,2.0850165,0.01135170619886252,0.040386812068421
13,NSMAF,2.5307617,1.0597543,0.01138151526794066,0.04048570750883552
13,RCHY1,2.5307126,1.4607809,0.011383110580426846,0.04048570750883552
13,RANBP3,2.5305958,1.2423954,0.011386900243186322,0.04049276978114071
13,ASF1B,2.5277545,4.3985796,0.011479461238778675,0.04081542275660997
13,RNF41,2.5276992,1.1841289,0.011481269682136478,0.04081542275660997
13,HERC4,2.5262017,1.0643133,0.011530327803990268,0.04098333141541814
13,UBFD1,2.5259435,3.00006,0.011538802556694556,0.041006960447683025
13,NDUFAF5,2.524995,1.8563048,0.011569991404366925,0.04111129128738642
13,NUFIP1,2.5245547,1.8707542,0.011584499763500978,0.041156328219617434
13,CCNF,2.523676,4.2673078,0.011613497250947532,0.041252818372332384
13,HIF1AN,2.5226352,1.517561,0.011647917871120185,0.041368538692272736
13,NAGLU,2.5224876,2.7237463,0.011652803700275894,0.041379343752000114
13,CIP2A,2.5217235,3.559449,0.011678144129326192,0.04146031515339081
13,TRIM56,2.5208836,1.0636557,0.011706054610260879,0.04154871944685573
13,FURIN,2.5161822,1.2478507,0.011863380562507554,0.04209380969112308
13,UBQLN4,2.5158894,2.205716,0.011873245210379498,0.042122152993864105
13,TM2D3,2.5124252,0.92596555,0.011990449141343534,0.04253122968182633
13,FUCA1,2.512335,1.9190778,0.011993512443199537,0.04253537372413601
13,PGS1,2.5117984,1.0981047,0.01201176738263937,0.0425933855719942
13,ZDBF2,2.5110855,2.1153212,0.012036052484502985,0.042672758500577154
13,LZTR1,2.511018,1.7353266,0.012038357639785517,0.04267419071109061
13,DLEU1,2.5106122,2.0343075,0.012052196791365523,0.042716502317857334
13,VAPB,2.510473,1.2739004,0.012056952883421073,0.04272661263360742
13,TSPAN18,2.5098524,2.9641187,0.012078165697889021,0.04279502876950544
13,RAB2B,2.5095718,1.6300943,0.01208776782528367,0.042822291131047546
13,EDC4,2.5073736,1.326686,0.012163207114172,0.04307594617934754
13,TMBIM1,2.5042496,0.7348345,0.012271142939994971,0.043444491235193554
13,BOD1,2.502574,2.1754336,0.012329387963809944,0.04364381678531431
13,LINC00667,2.5023937,0.94498974,0.012335668499166787,0.043659163533947914
13,CAPN15,2.5004413,1.5263166,0.012403865587487536,0.04389360980241924
13,IDNK,2.500249,2.0633392,0.012410610327076028,0.043910554760647626
13,ZBTB24,2.4985301,1.39845,0.012470954742908453,0.04411015602888798
13,DDX10,2.4959142,1.5222944,0.012563300715851596,0.04442978538963367
13,SNX20,2.4937918,1.0566658,0.0126386631234087,0.044689261573413935
13,MAP3K2-DT,2.4932203,3.259722,0.012659026875410137,0.0447542159781786
13,EML3,2.4927287,1.0395707,0.012676567313633856,0.044809170066429226
13,BUD13,2.4919276,1.6796935,0.01270518968771562,0.044903273142885336
13,ABHD17B,2.4908543,1.8622046,0.01274363775135002,0.045032067532557084
13,PIGU,2.4900491,2.6581087,0.012772541339708584,0.045127099466566796
13,NOL9,2.4893486,1.2930778,0.012797741275788971,0.045209018047900416
13,NCOA5,2.4876585,1.7423191,0.012858711760144257,0.045417253212934376
13,COMMD10,2.487554,1.18676,0.01286248926589291,0.0454234477756816
13,RNF122,2.4870133,3.7604778,0.012882059114120162,0.04548540174225911
13,VPS37A,2.4869497,1.4781598,0.012884358816173017,0.045486366465526826
13,C22orf34,2.486872,2.1482182,0.012887178301305357,0.045489165615835825
13,AQR,2.4861917,1.0344166,0.01291183492592185,0.04556903250742796
13,SLC31A1,2.4857514,2.2676122,0.012927824575188068,0.045618291214380026
13,ZC2HC1B,2.4856038,9.880536,0.012933183162551223,0.04563002660588255
13,KIF21A,2.4836538,1.7207063,0.013004220574384535,0.045866237431275186
13,TRIM52,2.4825597,1.4567683,0.013044218096175272,0.04600008160043208
13,AL359513.1,2.482232,2.6439269,0.013056223538537484,0.04603518591674715
13,GATD1,2.4815438,1.9215782,0.01308146678154975,0.046116947287367004
13,DNAAF5,2.4813757,2.8270974,0.013087633883444385,0.046131443176474975
13,ARHGAP5,2.4795668,1.4098366,0.01315420613803714,0.0463588178637748
13,EHBP1,2.4793005,1.7487601,0.013164032508205418,0.04638616541274392
13,NSDHL,2.4786901,2.880716,0.013186582068291772,0.04645833010592954
13,F12,2.4782333,4.5791273,0.01320347873828543,0.04651055928429924
13,TMCC1,2.4767542,1.8781221,0.013258315941880544,0.04668907430678549
13,TEDC1,2.476441,2.7095814,0.013269962389444324,0.046722756987210554
13,ZBED5,2.4757934,1.1738263,0.013294045123563627,0.046792870761096
13,AP002748.4,2.4740236,1.8253576,0.013360088931400739,0.04701796114051756
13,MAPK8IP3,2.4728107,0.8102772,0.013405508433744728,0.047170409516199115
13,XPO4,2.472391,0.9128116,0.01342126825057477,0.04721846193611305
13,MMGT1,2.4720263,0.9471829,0.013434965662876358,0.04725924451793179
13,FTX,2.471807,1.3126825,0.013443205444415187,0.04728081939914498
13,IGKV3-20,2.471219,4.3152156,0.013465328598627993,0.04735120879285663
13,CAMKMT,2.470582,1.5055088,0.013489338087237832,0.04742820844394429
13,TBC1D15,2.4703095,1.1397998,0.013499617353203033,0.0474551919994858
13,ZRANB1,2.4695988,1.6722152,0.013526468782798418,0.0475364205884912
13,TEPSIN,2.4694798,1.1856145,0.01353096151806818,0.04754476553452698
13,ATAD3B,2.4686522,1.7133416,0.013562292336175044,0.04763248533528166
13,LINC01006,2.4684577,3.5445302,0.013569669032770394,0.0476509372824725
13,NOM1,2.4681196,1.8393074,0.013582489615224298,0.04768849709108785
13,GPN3,2.4677017,1.773273,0.013598355310425473,0.047736734954302494
13,LRRC40,2.4676034,1.7336024,0.01360209079368419,0.047742381541053217
13,FBXW9,2.4667287,3.559214,0.0136353609509665,0.04785167478195654
13,FGD5-AS1,2.4662514,0.92009526,0.01365354569051697,0.047908001652234466
13,RRS1,2.4659688,1.6671238,0.013664326149651853,0.04793833459754385
13,ENTPD7,2.4646761,3.5946226,0.013713715252763624,0.04810408697664202
13,CXorf40A,2.4635391,1.734871,0.013757286003374355,0.0482493815049595
13,ATF7,2.4629943,1.3272719,0.01377821186556821,0.0483076762784355
13,UBXN6,2.4617405,1.4291621,0.013826463846601798,0.04846928119644291
13,IL12A,2.4606774,4.3770256,0.013867500277654122,0.04860554516430737
13,TMEM120B,2.4604847,1.93875,0.01387494418607234,0.04862404327877903
13,BBX,2.460028,0.5649922,0.013892617784988596,0.04867837945704871
13,KLHL12,2.4562588,1.6171684,0.014039204973134815,0.049184328832056194
13,TRUB1,2.4555745,2.2684226,0.014065959637942424,0.04927036985537697
13,SPICE1,2.4547572,1.8992479,0.01409798002819943,0.04937482598111474
13,CCDC51,2.4544766,3.6205215,0.0141089893244632,0.049405674629781744
13,PCYT2,2.4540136,1.7771238,0.014127167226997524,0.049461612163030175
13,TAF6L,2.4538598,1.923734,0.014133204282476443,0.04947503170999162
13,CPT2,2.4537942,2.0730517,0.014135780785626197,0.04947633486888595
13,SH2B1,2.4528787,0.89688265,0.014171814671168253,0.049594722810889086
13,ANLN,2.452559,6.2873774,0.014184409320745215,0.0496310602671001
13,RPS6KA4,2.452045,0.8717949,0.014204694518490726,0.04969429132824857
13,SPC25,2.4508955,6.182551,0.01425012570846054,0.04984546075301625
15,HMGB1,14.805472,4.4459987,1.3503569027853654e-49,9.368117910849685e-46
15,PFN1,14.800119,4.1916456,1.4622293167849024e-49,9.368117910849685e-46
15,HNRNPA2B1,14.785884,3.9463377,1.806710195355844e-49,9.368117910849685e-46
15,PTMA,14.7781925,3.128251,2.0252934654391847e-49,9.368117910849685e-46
15,H2AFV,14.776176,5.054018,2.0868123297802915e-49,9.368117910849685e-46
15,H2AFZ,14.741289,5.5333867,3.5003914126217165e-49,1.236141532598987e-45
15,PPIA,14.734771,4.0267572,3.8550257186995046e-49,1.236141532598987e-45
15,GAPDH,14.714157,4.7836833,5.229360317359461e-49,1.3284281225604582e-45
15,HMGB2,14.712913,5.800458,5.326496080835839e-49,1.3284281225604582e-45
15,RAN,14.696516,4.361887,6.786236119704708e-49,1.5232385594289188e-45
15,ACTB,14.6750145,4.3190446,9.31959536341362e-49,1.8006395836395005e-45
